64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,51792,,cache-misses,0.57%,19785787,100.00,1.922,of all cache refs,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,12776996,,cpu-cycles,0.15%,19785787,100.00,0.644,GHz,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,0,,context-switches,0.00%,19775378,100.00,0.000,/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,124,,page-faults,0.26%,19775378,100.00,6.253,K/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,19.78,msec,task-clock,0.15%,19775378,100.00,0.946,CPUs utilized,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,51792,,L1-dcache-load-misses,0.57%,19785787,100.00,1.92,of all L1-dcache accesses,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,2688919,,L1-dcache-loads,0.08%,19785787,100.00,135.586,M/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,2998209,,L1-dcache-stores,1.68%,12322125,62.28,151.181,M/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,156024,,L1-icache-load-misses,8.98%,2333345,11.79,,,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,16,v1,Ns,1,tul_rel,20796574,ns,duration_time,0.39%,20796574,100.00,1.049,G/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc16_v1_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,794399,,branch-instructions,1.79%,6336987,24.09,29.966,M/sec,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
64_64_64,64_64_64,matmul_i32,cpp_MAN,8,v3,Ns,1,tul_rel,222640,,branch-misses,0.81%,13720374,52.15,29.03,of all branches,perf-results-driver-matmul-m64_n64_k64-MAN-acc8_v3_Ns.csv
